,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,15:30,187,99,2,1,2,3,2,18671.675,1,-1.9071477036405344,43.31639508368127,-1.912522870016655,43.30689369310432,4.314516666666666,1725.89,28.878183333333332,7.8636,2,67,72,Andando
1,15:30,187,99,2,1,2,3,2,18671.675,1,-1.904323396507984,43.31099305956556,-1.8988378920575135,43.32098121371322,3.9934000000000003,1574.292,25.54135,8.3814,2,67,72,Andando
2,15:30,187,99,2,1,2,3,2,18671.675,1,-1.903608034097299,43.31640302420099,-1.891908373687489,43.32152466779621,3.32685,1678.341,21.82355,7.4525999999999994,2,67,72,PT
3,15:30,187,99,2,1,2,3,2,18671.675,1,-1.8997216533875805,43.28423938537407,-1.8988578111567656,43.29556104144509,4.503316666666667,2249.058,21.584633333333333,11.868,2,67,72,Andando
4,15:30,187,99,2,1,2,3,2,18671.675,1,-1.9112630583866483,43.312615672491845,-1.903458156853628,43.3052673986488,3.6149666666666667,1446.036,22.9922,6.840599999999999,2,67,72,Andando
5,07:15,88,22,2,3,1,5,1,28185.41,4,-1.9700505502427843,43.32421252084968,-1.9580331186891275,43.318984938534925,3.3014333333333337,1354.958,21.868916666666667,4.4592,4,69,72,Andando
6,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-1.9674627898570505,43.325973138993966,-1.9580331186891275,43.318984938534925,3.7832833333333338,1522.294,23.345133333333333,9.187199999999999,4,69,72,Andando
7,14:00,169,22,2,3,1,6,1,25301.709999999995,3,-1.980434526114677,43.314535404766815,-1.9802984155413808,43.30634261383516,2.203533333333333,1123.716,17.947783333333334,4.3842,2,69,72,Andando
8,13:30,163,22,1,2,1,5,1,29172.56,4,-1.9732095871641688,43.32301208263242,-1.981243782233088,43.31954308642647,1.7371833333333333,763.785,14.010616666666666,7.7592,1,69,72,Andando
9,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-1.9832389318439467,43.31870171407005,-1.976273059862108,43.32290455227859,1.8310166666666667,791.948,12.663,5.4996,4,69,72,Andando
10,15:30,187,22,1,3,2,4,1,23878.46,2,-1.9674024070166725,43.32048347973309,-1.9580331186891275,43.318984938534925,2.3652333333333333,946.122,15.80175,4.479,3,69,72,Andando
11,15:15,184,22,1,4,2,5,1,26736.56,4,-1.9740375962408725,43.325492401349095,-1.9840712945170904,43.32258816432493,2.0339833333333335,934.412,14.949133333333332,4.967999999999999,3,69,72,Andando
12,15:10,183,22,2,3,1,5,1,25818.26,3,-1.9688801680684969,43.32083479623758,-1.976273059862108,43.32290455227859,1.9671833333333335,809.484,13.395100000000001,5.985600000000001,4,69,72,Andando
13,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-2.0080127282653075,43.31931501241186,-2.004880784669889,43.31291613068946,2.6544666666666665,1061.822,15.241666666666667,6.7992,4,69,72,Andando
14,13:30,163,22,1,2,1,5,1,29172.56,4,-1.9763673132135255,43.321874752049006,-1.9840712945170904,43.32258816432493,1.9703333333333333,839.043,13.215916666666667,5.3831999999999995,1,69,72,Andando
15,15:10,183,22,2,3,1,5,1,25818.26,3,-1.948448676453037,43.31823173414044,-1.9364510409672435,43.32225868143459,3.445516666666667,1471.671,22.380166666666664,6.3576,4,69,72,Andando
16,05:30,67,22,2,2,1,5,1,24223.07,3,-1.976258443279868,43.32256877600118,-1.979757470327788,43.31523427588174,2.31465,1112.891,15.46445,6.9096,4,69,72,Andando
17,14:00,169,22,2,3,1,6,1,25301.709999999995,3,-1.971006341385779,43.32300531861621,-1.981243782233088,43.31954308642647,2.0159333333333334,959.182,16.977616666666666,9.2958,2,69,72,Andando
18,07:15,88,22,2,3,1,5,1,28185.41,4,-1.955802326401856,43.300006667775335,-1.944728995951136,43.299159801907216,6.897033333333334,3302.786,21.369433333333333,7.275599999999999,4,69,72,Car
19,07:00,85,22,2,2,1,4,1,24409.86,2,-2.0171711692934857,43.27171541107936,-2.01917361254581,43.27202119083374,0.5568000000000001,222.727,7.66175,3.1733999999999996,2,83,72,Andando
20,07:00,85,22,2,2,1,4,1,24409.86,2,-2.019023183335396,43.26693694156433,-2.0202765685425192,43.26865611860546,0.6578,263.129,4.3854999999999995,1.9596,2,83,72,Andando
