,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,15:10,183,22,2,3,1,5,1,25818.26,3,-1.979717131579656,43.26829114913684,-2.033693,43.256347,11.307533333333334,5888.64,105.2972,20.8278,4,69,72,Car
1,07:00,85,22,2,3,1,5,1,25255.56,3,-2.023489190965766,43.22313850112175,-2.033693,43.256347,5.156983333333333,4413.76,124.51563333333334,17.1126,4,69,72,Car
2,08:30,103,22,1,2,2,5,1,23492.02,2,-1.9786080728249091,43.26613459488841,-2.033693,43.256347,10.069700000000001,5464.528,101.32345000000001,21.871199999999998,1,69,72,Car
3,13:30,163,22,1,2,1,5,1,29172.56,4,-2.0362020604146345,43.31026092359606,-2.033693,43.256347,15.0665,8928.562,136.78323333333336,32.6718,1,69,72,Car
4,17:00,205,22,1,3,2,4,1,26245.61,4,-2.022304687035314,43.21329907100199,-2.033693,43.256347,6.92785,5451.781,134.05101666666667,17.7072,3,69,72,PT
5,05:30,67,22,2,2,1,5,1,24223.07,3,-2.0304986963407283,43.20896726750929,-2.033693,43.256347,7.633783333333333,6314.5,137.3752333333333,16.7382,4,69,72,Car
6,14:00,169,23,2,2,1,5,1,25681.26,3,-1.9790500134622555,43.303044630749646,-2.033693,43.256347,11.154883333333334,9195.026,152.5822,23.567400000000003,2,69,72,Car
7,05:30,67,22,2,3,1,4,1,26958.709999999995,4,-1.9972272624469585,43.30181241240052,-2.033693,43.256347,8.104533333333332,7369.14,127.89226666666667,20.745,4,69,72,Car
8,07:00,85,22,2,3,1,5,1,25255.56,3,-2.0175262234439897,43.22586926600598,-2.033693,43.256347,6.26325,4812.864,106.85973333333332,21.6876,4,69,72,Car
9,15:10,183,22,2,3,1,5,1,25818.26,3,-1.986025764649869,43.31613306779629,-2.033693,43.256347,11.975933333333334,9651.982,158.91435,22.833,4,69,72,Car
10,15:30,187,22,1,3,2,4,1,23878.46,2,-1.98211345909358,43.26079081732,-2.033693,43.256347,8.236983333333333,5137.981,95.66886666666666,22.212,3,69,72,PT
11,15:00,181,22,2,3,2,5,1,25904.509999999995,3,-1.970233243191376,43.27094956694433,-2.033693,43.256347,11.338766666666666,6285.827,117.34563333333334,21.655800000000003,4,69,72,Car
12,05:30,67,22,2,2,1,5,1,24223.07,3,-2.00310707933508,43.292680207888985,-2.033693,43.256347,9.162283333333333,5741.743,98.0522,21.204,4,69,72,Car
