,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,07:20,89,99,2,1,1,4,2,21338.35,1,-2.1787251123302416,43.283991862654446,-2.033693,43.256347,15.621749999999999,18580.937,259.3534833333334,52.971,2,67,69,Car
1,08:00,97,22,1,2,2,4,1,22097.67,2,-2.17499163174111,43.28589760910651,-2.033693,43.256347,13.636883333333333,17670.978,252.40318333333335,48.74,3,67,69,Car
2,12:30,151,23,2,2,1,6,1,28231.56,4,-1.8570419342848377,43.29519599509954,-2.033693,43.256347,16.838933333333333,17717.525,299.67766666666665,58.752,2,67,69,Car
3,08:00,97,22,1,2,2,4,1,22097.67,2,-2.079795408326912,43.13688993366112,-2.033693,43.256347,16.4145,15609.92,281.0540333333333,46.328,3,67,69,Car
4,08:00,97,22,1,2,1,4,1,27042.46,4,-2.1510014479306383,43.280127597605485,-2.033693,43.256347,11.356883333333334,15768.415,219.16953333333333,56.59,3,67,69,Car
5,07:30,91,22,2,2,2,5,1,21756.57,1,-2.17840630761254,43.28387197999721,-2.033693,43.256347,14.809233333333333,18255.916,259.0124,52.717,4,67,69,Car
6,08:00,97,99,1,3,1,4,1,25842.46,4,-1.9385905690428988,43.32682089745883,-2.033693,43.256347,12.95095,13055.78,230.8238,58.175,5,67,69,Car
7,07:30,91,22,2,3,1,5,1,27437.11,4,-1.921190697845258,43.32792989922051,-2.033693,43.256347,21.659550000000003,17739.941,296.9927666666666,62.752,4,67,69,Car
8,15:00,181,22,2,2,2,5,1,23732.11,3,-2.071934211896745,43.139558899112494,-2.033693,43.256347,13.805366666666666,14566.219,270.08326666666665,47.202,5,67,69,Car
9,10:00,121,23,2,2,1,4,1,22248.07,2,-1.9189378742493284,43.31838775830968,-2.033693,43.256347,14.521216666666668,13753.536,232.5708,47.211,4,67,69,Car
10,08:15,100,22,2,2,2,5,2,23777.46,3,-1.8845670488807813,43.31020966087669,-2.033693,43.256347,13.1296,16682.428,281.18015,52.984,2,67,69,PT
11,07:50,95,23,1,1,1,5,2,24461.92,3,-2.072510455990973,43.13963496015892,-2.033693,43.256347,13.805366666666666,14566.219,270.03385000000003,46.489,1,67,69,PT
12,23:00,277,23,2,2,1,6,1,28231.56,4,-1.9065058111571551,43.31116841614405,-2.033693,43.256347,15.331816666666667,15179.198,248.86158333333333,68.452,2,67,69,Car
13,07:30,91,22,1,2,1,4,1,24830.41,3,-2.1721812059716226,43.2823170851252,-2.033693,43.256347,15.560733333333333,17707.794,252.29276666666667,51.414,1,67,69,Car
14,08:00,97,22,1,2,2,5,1,22983.81,2,-2.1755950241392803,43.28522345557988,-2.033693,43.256347,15.024049999999999,18135.997,254.2396,49.46,5,67,69,Car
