,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,07:20,89,99,2,1,1,4,2,21338.35,1,-1.9603246519316009,43.3219529954986,-2.033693,43.256347,12.108666666666666,11137.993,196.4041,18.636400000000002,2,67,69,PT
1,08:00,97,22,1,2,2,4,1,22097.67,2,-1.983888391151894,43.32429537606295,-2.033693,43.256347,13.411883333333332,10558.425,177.80411666666666,19.672,3,67,69,PT
2,12:30,151,23,2,2,1,6,1,28231.56,4,-1.9755317745460088,43.32287217343335,-2.033693,43.256347,12.648950000000001,10450.86,178.17805,17.2744,2,67,69,Car
3,08:00,97,22,1,2,2,4,1,22097.67,2,-1.9767698781295824,43.32372931463152,-2.033693,43.256347,12.7827,10535.526,179.65718333333334,19.984,3,67,69,PT
4,08:00,97,22,1,2,1,4,1,27042.46,4,-1.9800988336980965,43.31985691983021,-2.033693,43.256347,12.08345,10027.022,171.04276666666667,17.61,3,67,69,Car
5,07:30,91,22,2,2,2,5,1,21756.57,1,-1.9443511478154012,43.31739606467902,-2.033693,43.256347,14.618633333333333,11985.104,206.38808333333333,22.0368,4,67,69,Car
6,08:00,97,99,1,3,1,4,1,25842.46,4,-1.9946792968234623,43.305891016515936,-2.033693,43.256347,8.940366666666668,7712.57,134.43711666666667,17.3296,5,67,69,Car
7,07:30,91,22,2,3,1,5,1,27437.11,4,-1.9505567035538705,43.32109244431226,-2.033693,43.256347,12.980016666666668,11713.716,204.79061666666666,19.0792,4,67,69,Car
8,15:00,181,22,2,2,2,5,1,23732.11,3,-1.9524862872296709,43.29578859640831,-2.033693,43.256347,11.005033333333333,9840.142,163.44660000000002,19.663200000000003,5,67,69,Car
9,10:00,121,23,2,2,1,4,1,22248.07,2,-1.9873091014939364,43.32349366214211,-2.033693,43.256347,12.741616666666665,10264.077,174.45686666666668,17.1868,4,67,69,Car
