,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,18:00,217,22,2,2,2,5,1,21756.57,1,-1.951619540841184,43.31823501756152,-1.9408924020231093,43.29045283014656,8.2949,7469.841,76.31685,20.4036,4,69,67,Car
1,13:30,163,23,1,1,1,5,2,23126.5,2,-1.966412302096313,43.30971996305466,-1.950790918483202,43.28519385516215,7.291966666666666,3631.365,58.64591666666667,17.6772,1,69,67,Car
2,16:00,193,22,2,2,2,5,2,22182.27,1,-1.939176393421523,43.3136589174737,-1.9840107970919545,43.29180829032919,8.720266666666667,5904.36,92.07471666666667,17.6238,2,69,67,Car
3,08:00,97,22,2,3,1,3,1,22642.935,2,-1.9579149048556348,43.31954500528849,-1.906585898238769,43.31418068236337,7.618650000000001,5254.621,78.05588333333334,12.527999999999999,2,69,67,Car
4,19:00,229,22,1,2,2,5,1,24338.91,3,-2.035872243991659,43.30917362751989,-2.0035716471093403,43.30088455496067,8.358600000000001,3390.905,62.29056666666667,14.4648,1,69,67,Car
5,17:00,205,22,2,3,2,3,1,23969.435,2,-2.046359457855633,43.30605392091678,-2.020281558408339,43.3013654720065,5.458816666666666,2490.757,47.8193,15.864,2,69,67,Car
6,15:00,181,22,1,2,2,4,1,23692.86,2,-2.0289548221574294,43.31162460202518,-2.0035716471093403,43.30088455496067,9.96415,4033.137,52.1828,15.6162,3,69,67,Car
7,13:30,163,22,1,2,2,5,1,21388.620000000003,1,-1.9722197198842644,43.30860051949245,-1.9364510409672435,43.32225868143459,3.8358166666666667,3826.804,74.91931666666666,6.5538,5,69,67,Car
8,18:00,217,22,2,2,2,5,1,21756.57,1,-1.9875587129601016,43.31455605843615,-2.008317874610272,43.29677775134412,7.17765,3648.397,51.02203333333333,10.7922,4,69,67,Car
9,19:00,229,23,1,1,1,5,2,23126.5,2,-1.9300156000875364,43.32036563849564,-1.9840712945170904,43.32258816432493,9.056099999999999,5030.869,79.0775,11.9466,1,69,67,Car
10,17:00,205,99,2,1,1,4,2,21338.35,1,-1.9405695346371077,43.30809072848519,-1.901083880736792,43.31759378449274,7.659633333333333,4281.212,71.72968333333333,12.372,2,69,67,PT
11,18:00,217,22,2,3,1,5,1,27437.11,4,-1.9979128222939024,43.30161529174048,-1.979757470327788,43.31523427588174,5.9961,2532.625,43.8247,7.6884,4,69,67,Car
12,18:00,217,22,2,2,2,5,1,21756.57,1,-1.9525835587351672,43.31918327446686,-1.9528634971244885,43.2817541067672,9.74025,6057.231,88.80918333333334,19.764,4,69,67,Car
13,18:00,217,22,2,2,2,5,1,21756.57,1,-1.9196738359247456,43.31664561199605,-1.9510019007619253,43.2815450936891,10.016166666666667,6477.177,94.21141666666668,14.391,4,69,67,Car
14,15:30,187,22,2,2,2,5,1,21756.57,1,-2.027479802924587,43.31615329333824,-2.0035716471093403,43.30088455496067,9.885133333333332,4120.913,60.18116666666666,15.2706,4,69,67,Car
15,13:00,157,22,2,2,1,3,1,18964.025,1,-1.95462723158688,43.292894442096646,-1.9364510409672435,43.32225868143459,5.701899999999999,3976.172,74.00431666666667,12.472199999999999,2,69,67,Car
16,05:30,67,22,2,3,1,3,1,24412.785,3,-1.9994449571861348,43.30667494392038,-1.9712117458208145,43.307998843331895,7.157666666666667,2944.548,49.250366666666665,22.011599999999998,6,69,67,PT
17,11:30,139,99,2,3,1,3,1,21297.335,1,-1.9401925207886053,43.32391479934409,-1.9755460815916848,43.30440895548145,5.716816666666667,4348.673,80.93866666666666,11.616,6,69,67,Car
18,18:00,217,22,2,3,1,5,1,27437.11,4,-1.98022004039675,43.315058631096186,-2.0118999364565444,43.30259824417561,6.968050000000001,3674.382,59.32598333333333,11.8068,4,69,67,Car
19,18:00,217,22,2,2,2,5,1,21756.57,1,-1.9674921852757623,43.30648604575752,-2.008455997697611,43.30783074287743,7.7367333333333335,4447.029,70.43975,15.034799999999999,4,69,67,Car
20,11:15,136,23,2,2,1,4,1,20912.65,1,-1.9693237610427967,43.31788261524028,-1.9535356205810164,43.2833047868641,9.241533333333333,5320.588,85.1541,14.9958,4,69,67,Car
21,20:20,245,21,1,2,2,5,1,22983.81,2,-1.9684869787656305,43.3154054946754,-2.008455997697611,43.30783074287743,6.995466666666667,4592.688,66.41785,14.16,5,69,67,Car
22,18:00,217,22,2,2,2,5,1,21756.57,1,-1.9984560778694005,43.311298230669216,-1.9712117458208145,43.307998843331895,6.137866666666667,2536.608,44.35851666666667,12.9186,4,69,67,Car
23,13:00,157,22,2,2,1,3,1,18964.025,1,-1.966126806041241,43.3108800695693,-1.9528634971244885,43.2817541067672,8.556783333333334,4137.319,67.08323333333334,18.7818,2,69,67,Car
24,06:00,73,22,2,2,1,4,1,21489.35,1,-1.9324588937391665,43.31553450950848,-1.8818171761266744,43.29787774813656,8.28685,6242.516,100.43021666666667,24.086399999999998,6,69,67,Car
25,06:00,73,22,2,2,1,4,1,21489.35,1,-1.9748014199269623,43.30400080151159,-2.0035716471093403,43.30088455496067,4.759716666666667,3016.631,50.38461666666667,10.5414,6,69,67,PT
26,06:00,73,22,2,2,1,4,1,21489.35,1,-1.9369596313290105,43.31745308854911,-1.9802984155413808,43.30634261383516,7.46265,5351.785,83.44376666666668,12.285,6,69,67,Car
27,11:15,136,23,2,2,1,4,1,20912.65,1,-1.93798959222145,43.318495344052735,-1.9848810712957423,43.31655342482418,6.9853499999999995,4385.434,71.355,11.522999999999998,4,69,67,Car
28,19:00,229,22,2,2,2,5,1,21756.57,1,-1.9676985396844808,43.32091133169917,-1.9275665944865896,43.3241409263943,6.880416666666666,3613.188,59.20373333333334,9.6594,4,69,67,Car
29,08:00,97,22,2,3,1,3,1,22642.935,2,-1.984799047076884,43.29927998813083,-1.976273059862108,43.32290455227859,7.248783333333334,3410.751,51.39888333333333,13.9872,2,69,67,Car
30,19:00,229,22,2,2,2,5,1,21756.57,1,-2.0477604845044315,43.307853434647086,-2.020281558408339,43.3013654720065,6.0515,2727.834,50.72058333333334,18.1692,4,69,67,Car
31,13:00,157,22,2,2,1,3,1,18964.025,1,-2.0261849185214404,43.31774350372576,-1.992436225140203,43.31184227377728,11.74135,4696.656,59.48795,15.0696,2,69,67,Car
32,12:30,151,23,2,2,1,5,1,23900.47,2,-1.9480204459123376,43.32193218663753,-1.9510019007619253,43.2815450936891,8.248216666666666,6084.661,94.12985,15.810599999999999,2,69,67,Car
33,18:30,223,23,2,2,1,6,1,25864.41,3,-1.969974120808524,43.3248817680481,-2.008455997697611,43.30783074287743,8.9368,4269.223,68.67315,13.1148,2,69,67,PT
34,18:00,217,22,2,3,1,5,1,27437.11,4,-2.0066667391404254,43.3066961412279,-1.979757470327788,43.31523427588174,6.7472,3057.231,50.86745,10.5954,4,69,67,Car
35,18:45,226,22,1,2,1,4,1,27197.56,4,-2.0320986582804985,43.27237046396776,-2.025020770694013,43.27735238765948,3.7298166666666663,1754.43,24.034499999999998,10.7466,1,69,67,PT
