,Hora_Ini,Hora_Ini_E,Recur,Per_hog,Turismos,Sexo,Edad,crnt_tur,Income,Income_Percentile,O_long,O_lat,D_long,D_lat,drive_tt,distance,walk_tt,transit_tt_gm,Tipo_familia,Mun_Ori,Mun_Des,prediction
0,18:00,217,22,2,2,2,5,1,21756.57,1,-2.161493012520402,43.2841085537295,-2.033693,43.256347,13.168183333333333,16683.577,235.43228333333334,19.546400000000002,4,69,67,Car
1,13:30,163,23,1,1,1,5,2,23126.5,2,-1.9828786448279647,43.31351435404657,-2.033693,43.256347,11.141816666666667,9375.34,158.78976666666668,14.4124,1,69,67,Car
2,08:00,97,22,2,3,1,3,1,22642.935,2,-2.1227575402642325,43.27720202944352,-2.033693,43.256347,11.067133333333334,12522.455,167.04784999999998,21.4816,2,69,67,Car
3,19:00,229,22,1,2,2,5,1,24338.91,3,-1.9929347337326409,43.30464094010196,-2.033693,43.256347,9.695316666666667,8014.561,132.37216666666666,15.926,1,69,67,Car
4,17:00,205,22,2,3,2,3,1,23969.435,2,-2.0057262457044347,43.30198359518384,-2.033693,43.256347,7.024483333333333,6686.372,121.49935,13.3,2,69,67,Car
5,15:00,181,22,1,2,2,4,1,23692.86,2,-1.9612754322955568,43.273796014403366,-2.033693,43.256347,10.956916666666666,7243.126,130.52175,17.8232,3,69,67,Car
6,13:30,163,22,1,2,2,5,1,21388.620000000003,1,-2.1265403243908523,43.276336414215926,-2.033693,43.256347,11.390966666666666,12751.424,174.04433333333333,18.556800000000003,5,69,67,Car
7,18:00,217,22,2,2,2,5,1,21756.57,1,-1.9847656520187464,43.299636971961576,-2.033693,43.256347,11.352833333333333,8655.306,132.51643333333334,18.116,4,69,67,Car
8,19:00,229,23,1,1,1,5,2,23126.5,2,-1.9122907799041784,43.32254825310857,-2.033693,43.256347,18.251483333333333,16678.414,283.40261666666663,19.798000000000002,1,69,67,Car
9,17:00,205,99,2,1,1,4,2,21338.35,1,-1.986768073196837,43.32282264854758,-2.033693,43.256347,12.741616666666665,10264.077,172.95856666666666,16.748,2,69,67,Car
10,18:00,217,22,2,3,1,5,1,27437.11,4,-2.0222113206156838,43.21453171243338,-2.033693,43.256347,6.88535,5434.788,130.92951666666667,12.379600000000002,4,69,67,Car
11,18:00,217,22,2,2,2,5,1,21756.57,1,-1.973091261246323,43.32309136986838,-2.033693,43.256347,13.1402,10647.364,181.58818333333332,16.971600000000002,4,69,67,Car
12,18:00,217,22,2,2,2,5,1,21756.57,1,-1.899136722234911,43.3101749393332,-2.033693,43.256347,16.351333333333333,15974.84,259.38375,21.5124,4,69,67,Car
13,15:30,187,22,2,2,2,5,1,21756.57,1,-2.038760133922487,43.311456066883615,-2.033693,43.256347,15.458016666666667,9039.473,137.20870000000002,22.773200000000003,4,69,67,Car
14,13:00,157,22,2,2,1,3,1,18964.025,1,-1.9714425115028067,43.31100491699424,-2.033693,43.256347,11.430483333333333,9550.209,167.52205,17.221600000000002,2,69,67,Car
15,05:30,67,22,2,3,1,3,1,24412.785,3,-1.9865363177850293,43.30175526312394,-2.033693,43.256347,10.863133333333334,8465.992,130.78066666666666,19.3844,6,69,67,Car
16,11:30,139,99,2,3,1,3,1,21297.335,1,-1.9173565340213092,43.31570978487013,-2.033693,43.256347,13.866416666666668,13884.867,232.47421666666665,19.3356,6,69,67,Car
17,18:00,217,22,2,3,1,5,1,27437.11,4,-1.979926367750488,43.32083885918549,-2.033693,43.256347,12.005733333333334,10054.402,172.00833333333333,15.6888,4,69,67,Car
18,18:00,217,22,2,2,2,5,1,21756.57,1,-1.941745906844638,43.28184822544981,-2.033693,43.256347,11.1771,9537.146,164.18445,21.4508,4,69,67,Car
19,11:15,136,23,2,2,1,4,1,20912.65,1,-1.9742896084290744,43.32473976159788,-2.033693,43.256347,13.149166666666668,10727.503,181.8224,18.188399999999998,4,69,67,Car
20,20:20,245,21,1,2,2,5,1,22983.81,2,-1.9690100568354243,43.31836330255502,-2.033693,43.256347,12.916950000000002,10632.285,180.99793333333335,19.7952,5,69,67,Car
21,18:00,217,22,2,2,2,5,1,21756.57,1,-2.1260893208921128,43.28304025115797,-2.033693,43.256347,12.619583333333333,13001.383,183.09976666666668,18.8128,4,69,67,Car
22,13:00,157,22,2,2,1,3,1,18964.025,1,-1.9777049423299449,43.32286097475461,-2.033693,43.256347,12.471533333333333,10379.479,176.9271,16.7996,2,69,67,Car
23,06:00,73,22,2,2,1,4,1,21489.35,1,-1.970871978219703,43.31927747321517,-2.033693,43.256347,13.260916666666667,10495.534,181.06298333333334,21.820800000000002,6,69,67,Car
24,13:30,163,23,1,1,1,5,2,23126.5,2,-2.052652099931368,43.19040502175384,-2.033693,43.256347,9.392066666666667,8806.15,165.17968333333334,14.5856,1,69,67,Car
25,06:00,73,22,2,2,1,4,1,21489.35,1,-1.983893851560847,43.32293409762156,-2.033693,43.256347,12.90475,10254.809,174.3505,22.408,6,69,67,Car
26,11:15,136,23,2,2,1,4,1,20912.65,1,-1.9710004921942808,43.32688175900783,-2.033693,43.256347,13.866916666666667,11095.25,189.10693333333333,18.6308,4,69,67,Car
27,19:00,229,22,2,2,2,5,1,21756.57,1,-1.9759843883169572,43.31777381588586,-2.033693,43.256347,13.72285,10306.104,172.72603333333333,16.7608,4,69,67,Car
28,08:00,97,22,2,3,1,3,1,22642.935,2,-1.9848686554078567,43.29944949571779,-2.033693,43.256347,11.458233333333334,8613.144,133.09478333333334,19.892,2,69,67,Car
29,19:00,229,22,2,2,2,5,1,21756.57,1,-1.975957013153208,43.26311051088806,-2.033693,43.256347,9.982850000000001,5836.354,106.10938333333334,14.834800000000001,4,69,67,Car
30,13:00,157,22,2,2,1,3,1,18964.025,1,-2.0530548999616767,43.1877679992644,-2.033693,43.256347,9.768866666666666,9025.389,170.89636666666667,15.026800000000001,2,69,67,Car
31,12:30,151,23,2,2,1,5,1,23900.47,2,-1.9370440827315691,43.3226075821388,-2.033693,43.256347,11.928266666666667,12646.697,221.3352,19.8564,2,69,67,Car
32,18:30,223,23,2,2,1,6,1,25864.41,3,-1.9669222952901808,43.32335911396439,-2.033693,43.256347,12.913266666666667,11240.655,189.67430000000002,18.6704,2,69,67,Car
33,18:00,217,22,2,3,1,5,1,27437.11,4,-1.974680845548209,43.26709075352781,-2.033693,43.256347,12.5592,6480.258,106.81358333333333,13.069200000000002,4,69,67,Car
34,18:45,226,22,1,2,1,4,1,27197.56,4,-2.0187033136149832,43.271092518430045,-2.033693,43.256347,3.797483333333333,2584.967,45.46658333333333,9.928,1,69,67,PT
35,13:30,163,23,1,1,1,5,2,23126.5,2,-1.9717585976738063,43.26716497631389,-2.033693,43.256347,9.7902,6572.243,111.56631666666667,13.711600000000002,1,69,67,Car
36,14:15,172,22,2,3,2,3,1,10768.535000000002,1,-1.9494422384271048,43.3180955327271,-2.033693,43.256347,13.438516666666667,11488.799,205.97561666666667,21.5088,4,69,67,Car
37,15:30,187,22,2,2,2,5,1,21756.57,1,-1.9892827266189808,43.30289231597647,-2.033693,43.256347,10.100616666666667,8160.972,130.32418333333334,16.2664,4,69,67,Car
38,11:00,133,22,2,2,2,3,1,18671.675,1,-1.9800571660272244,43.31663434306614,-2.033693,43.256347,11.501033333333334,9596.983,164.5306,14.732800000000001,2,69,67,Car
39,15:00,181,22,1,2,2,3,1,24375.785,3,-1.9413337786736524,43.31944022653929,-2.033693,43.256347,13.010533333333333,12329.806,214.29331666666667,20.3248,3,69,67,Car
40,16:00,193,22,2,2,2,6,1,22590.46,2,-1.973135844707452,43.316286935710814,-2.033693,43.256347,12.744116666666667,10188.082,173.57858333333334,16.7388,4,69,67,Car
41,13:30,163,23,1,1,1,5,2,23126.5,2,-1.9668917039716536,43.311700641799376,-2.033693,43.256347,12.1249,10119.925,172.33278333333334,18.5088,1,69,67,Car
42,08:20,101,22,2,2,2,5,1,23732.11,2,-1.9914833719746736,43.30231364040999,-2.033693,43.256347,9.667,7987.506,127.86321666666666,16.922,5,69,67,Car
43,17:30,211,22,2,3,2,5,1,25718.91,3,-1.9929466148290176,43.300438849421454,-2.033693,43.256347,9.525116666666666,7930.747,126.04683333333334,16.578,4,69,67,Car
44,13:00,157,22,2,2,1,3,1,18964.025,1,-1.971175197227749,43.30597874486775,-2.033693,43.256347,11.093133333333332,9168.421,157.75588333333332,17.302000000000003,2,69,67,Car
45,13:00,157,22,2,2,1,3,1,18964.025,1,-1.954859980766896,43.318427565018204,-2.033693,43.256347,13.164866666666667,11464.842,198.3356,20.4796,2,69,67,Car
46,19:00,229,23,1,1,1,5,2,23126.5,2,-2.033557918168752,43.31054144154808,-2.033693,43.256347,14.394483333333334,9011.822,136.80008333333333,20.4176,1,69,67,Car
47,17:45,214,22,2,3,1,5,1,25069.96,3,-1.9065058111571551,43.31116841614405,-2.033693,43.256347,15.331816666666667,15179.198,248.86158333333333,21.052000000000003,4,69,67,Car
48,14:15,172,22,2,3,2,3,1,10768.535000000002,1,-1.9769238458619711,43.32404546071897,-2.033693,43.256347,12.7827,10535.526,179.7242,17.452,4,69,67,Car
49,13:30,163,22,1,2,2,5,1,21388.620000000003,1,-1.985871729792141,43.31582912511257,-2.033693,43.256347,11.975933333333334,9651.982,158.87298333333334,14.919200000000002,5,69,67,Car
50,05:10,63,23,2,2,1,6,1,24269.22,3,-1.982800733244394,43.31885649386915,-2.033693,43.256347,11.997683333333333,9966.499,165.60741666666667,17.2784,2,69,67,Car
51,11:00,133,22,2,2,2,3,1,18671.675,1,-1.9531579969895876,43.32379154163805,-2.033693,43.256347,13.009666666666668,11705.821,210.6585,20.8792,2,69,67,Car
52,16:45,202,22,2,2,1,5,1,25069.96,3,-1.9665719204765248,43.30907546066924,-2.033693,43.256347,12.113633333333333,10078.122,166.97758333333334,18.418400000000002,4,69,67,Car
53,13:30,163,23,1,1,1,5,2,23126.5,2,-1.9798487285885995,43.3005998605304,-2.033693,43.256347,12.145666666666667,9082.485,139.94631666666666,16.4036,1,69,67,Car
54,05:30,67,22,2,3,1,3,1,24412.785,3,-1.9926791960676384,43.30234121431382,-2.033693,43.256347,9.49,7916.7,127.63986666666666,16.9448,6,69,67,Car
55,18:30,223,23,2,2,1,6,1,25864.41,3,-2.053099482467801,43.186590732750766,-2.033693,43.256347,9.348266666666666,9193.637,173.22055,12.3276,2,69,67,Car
56,18:45,226,22,1,2,1,4,1,27197.56,4,-2.0145998020767477,43.30380464293725,-2.033693,43.256347,8.345066666666666,7627.694,125.51826666666666,17.4312,1,69,67,Car
57,19:00,229,23,1,1,1,5,2,23126.5,2,-1.97333387573172,43.3232124422096,-2.033693,43.256347,13.1402,10647.364,181.58818333333332,18.1888,1,69,67,Car
58,16:00,193,22,2,2,2,5,2,22182.27,1,-1.9657743231619471,43.31556479055239,-2.033693,43.256347,12.708933333333333,10875.114,185.54709999999997,19.304000000000002,2,69,67,Car
59,18:45,226,22,1,2,1,4,1,27197.56,4,-1.9832778341175343,43.323093975689694,-2.033693,43.256347,12.968666666666667,10292.332,175.3227,15.998800000000001,1,69,67,Car
60,18:45,226,22,1,2,1,4,1,27197.56,4,-1.9847562382238328,43.32415502416416,-2.033693,43.256347,13.572183333333333,10622.546,176.15709999999999,16.215600000000002,1,69,67,Car
61,17:00,205,99,2,1,1,4,2,21338.35,1,-1.9740422338631012,43.319374221671495,-2.033693,43.256347,13.4717,10220.473,175.33725,17.819200000000002,2,69,67,Car
62,13:00,157,22,2,2,1,3,1,18964.025,1,-1.9748030118211832,43.26525763861573,-2.033693,43.256347,11.7386,6261.427,105.17463333333333,14.0724,2,69,67,Car
63,15:00,181,22,1,2,2,3,1,24375.785,3,-2.173775032354996,43.28485045275441,-2.033693,43.256347,13.909933333333333,17559.569,252.17886666666666,19.788,3,69,67,Car
64,17:45,214,22,2,3,1,5,1,25069.96,3,-1.9899232651663656,43.31306080341759,-2.033693,43.256347,11.6349,8953.983,150.25413333333333,16.4536,4,69,67,Car
65,19:00,229,23,1,1,1,5,2,23126.5,2,-1.978574406226568,43.2671815256,-2.033693,43.256347,10.188883333333333,5512.204,102.51045,13.496400000000001,1,69,67,Car
66,15:00,181,22,1,2,2,3,1,24375.785,3,-1.9603805386166115,43.32365451451822,-2.033693,43.256347,12.698466666666667,11363.511,200.39653333333334,19.536,3,69,67,Car
67,15:00,181,22,1,2,2,4,1,23692.86,2,-1.95363983370695,43.32325530944383,-2.033693,43.256347,13.009666666666668,11705.821,209.39005,20.3796,3,69,67,Car
68,08:00,97,22,1,2,1,5,1,25210.22,3,-1.9173565340213092,43.31570978487013,-2.033693,43.256347,13.866416666666668,13884.867,232.47421666666665,20.2208,1,69,67,Car
69,18:00,217,22,2,2,2,5,1,21756.57,1,-2.1758037717333414,43.28447059763223,-2.033693,43.256347,15.024049999999999,18135.997,254.74616666666668,20.6956,4,69,67,Car
70,11:30,139,99,2,3,1,3,1,21297.335,1,-1.946043181035581,43.32092982470397,-2.033693,43.256347,12.887833333333333,12063.443,209.83283333333333,21.003200000000003,6,69,67,Car
71,17:00,205,99,2,1,1,4,2,21338.35,1,-2.004604979829769,43.31275031199056,-2.033693,43.256347,8.910233333333334,7966.602,138.43675,14.610400000000002,2,69,67,Car
72,16:00,193,22,2,3,2,5,1,25718.91,3,-1.9457708353754424,43.28203677164714,-2.033693,43.256347,10.1449,9284.413,158.64669999999998,19.7992,4,69,67,Car
73,16:00,193,22,2,3,2,5,1,25718.91,3,-2.0533141426358603,43.188760678746775,-2.033693,43.256347,9.612983333333334,8894.522,167.97343333333336,13.606000000000002,4,69,67,Car
74,05:30,67,22,2,3,1,3,1,24412.785,3,-1.9852361278574335,43.31589918482634,-2.033693,43.256347,11.82045,9734.912,160.19656666666666,16.5712,6,69,67,Car
75,18:00,217,22,2,3,1,5,1,27437.11,4,-2.004974376516705,43.31522866872949,-2.033693,43.256347,9.787966666666668,8385.852,144.66348333333332,15.952000000000002,4,69,67,Car
76,05:30,67,22,2,3,1,3,1,24412.785,3,-1.9882446851753055,43.30614986321346,-2.033693,43.256347,11.372566666666668,8718.209,137.07881666666665,20.0628,6,69,67,Car
77,15:00,181,22,1,2,1,4,1,24675.31,3,-1.944463650326828,43.31961977150392,-2.033693,43.256347,13.239866666666668,12092.002,210.31605,20.953200000000002,3,69,67,Car
78,18:00,217,22,2,2,2,5,1,21756.57,1,-1.935877881675191,43.32016278512805,-2.033693,43.256347,12.065166666666666,12376.973,215.27481666666665,19.6108,4,69,67,Car
79,13:30,163,22,1,2,2,5,1,21388.620000000003,1,-2.175123607369052,43.28476328097322,-2.033693,43.256347,15.201500000000001,18071.3,254.07296666666667,21.0028,5,69,67,Car
80,14:15,172,22,2,3,2,3,1,10768.535000000002,1,-1.9800988336980965,43.31985691983021,-2.033693,43.256347,12.08345,10027.022,171.04276666666667,15.3052,4,69,67,Car
81,16:45,202,22,2,2,1,5,1,25069.96,3,-2.009427138968118,43.310325738021305,-2.033693,43.256347,7.890383333333333,7682.405,132.43175,15.3064,4,69,67,Car
